holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,road_name
None,296.41,0.0,0.0,83,Clouds,overcast clouds,2021-01-17 19:00:00,2297,LBS Marg
None,298.5,0.0,0.0,21,Clear,sky is clear,2021-01-17 20:00:00,2181,Western Express Highway
None,297.01,0.0,0.0,72,Clouds,broken clouds,2021-01-17 21:00:00,1534,SV Road
None,297.39,0.0,0.0,12,Clouds,overcast clouds,2021-01-17 22:00:00,1654,Link Road
None,297.66,0.0,0.0,53,Clouds,broken clouds,2021-01-17 23:00:00,2925,NH-48 Mumbai-Pune
None,297.29,0.0,0.0,52,Clouds,broken clouds,2021-01-18 00:00:00,693,NH-48 Mumbai-Pune
Eid,297.48,0.0,0.0,7,Clouds,broken clouds,2021-01-18 01:00:00,150,Sion-Panvel Highway
None,297.15,0.0,0.0,51,Clear,sky is clear,2021-01-18 02:00:00,381,Sion-Panvel Highway
None,298.04,0.0,0.0,73,Mist,mist,2021-01-18 03:00:00,240,Jogeshwari-Vikhroli Link Road
None,298.4,0.0,0.0,53,Clear,sky is clear,2021-01-18 04:00:00,316,Ghodbunder Road
None,298.21,0.0,0.0,9,Haze,haze,2021-01-18 05:00:00,2684,Andheri-Kurla Road
None,296.24,0.0,0.0,28,Clear,sky is clear,2021-01-18 06:00:00,2368,Andheri-Kurla Road
None,298.16,0.0,0.0,90,Haze,haze,2021-01-18 07:00:00,2456,Ghodbunder Road
None,298.06,0.0,0.0,24,Clear,sky is clear,2021-01-18 08:00:00,6386,LBS Marg
None,299.18,0.0,0.0,43,Clear,sky is clear,2021-01-18 09:00:00,6546,Ghodbunder Road
None,297.33,0.0,0.0,88,Mist,mist,2021-01-18 10:00:00,5369,SV Road
None,298.92,0.0,0.0,73,Clouds,broken clouds,2021-01-18 11:00:00,1970,Western Express Highway
None,298.27,0.0,0.0,25,Haze,haze,2021-01-18 12:00:00,1506,Ghodbunder Road
None,299.47,0.0,0.0,32,Clear,sky is clear,2021-01-18 13:00:00,1837,Sion-Panvel Highway
None,298.61,0.0,0.0,93,Haze,haze,2021-01-18 14:00:00,3316,NH-48 Mumbai-Pune
None,297.25,0.0,0.0,33,Clear,sky is clear,2021-01-18 15:00:00,3167,Sion-Panvel Highway
None,296.56,17.87,0.0,87,Thunderstorm,thunderstorm with rain,2021-01-18 16:00:00,1347,Link Road
None,298.19,0.0,0.0,28,Clouds,broken clouds,2021-01-18 17:00:00,7145,Jogeshwari-Vikhroli Link Road
None,296.27,0.0,0.0,11,Clouds,broken clouds,2021-01-18 18:00:00,6793,Andheri-Kurla Road
None,298.58,0.0,0.0,62,Clouds,overcast clouds,2021-01-18 19:00:00,5346,SV Road
None,298.83,0.0,0.0,53,Clouds,overcast clouds,2021-01-18 20:00:00,5353,Sion-Panvel Highway
None,296.71,0.0,0.0,93,Clear,sky is clear,2021-01-18 21:00:00,3456,NH-48 Mumbai-Pune
None,296.62,0.0,0.0,14,Haze,haze,2021-01-18 22:00:00,1967,Western Express Highway
None,297.31,0.0,0.0,5,Clear,sky is clear,2021-01-18 23:00:00,2566,Link Road
None,299.94,0.0,0.0,19,Haze,haze,2021-01-19 00:00:00,257,Andheri-Kurla Road
None,297.56,0.0,0.0,42,Haze,haze,2021-01-19 01:00:00,386,Sion-Panvel Highway
Holi,297.54,0.0,0.0,85,Clear,sky is clear,2021-01-19 02:00:00,128,SV Road
None,299.64,0.0,0.0,16,Mist,mist,2021-01-19 03:00:00,406,Ghodbunder Road
None,296.18,0.0,0.0,97,Clear,sky is clear,2021-01-19 04:00:00,231,Jogeshwari-Vikhroli Link Road
None,297.01,0.0,0.0,27,Clear,sky is clear,2021-01-19 05:00:00,2338,Ghodbunder Road
None,299.89,0.0,0.0,38,Mist,mist,2021-01-19 06:00:00,1785,Link Road
None,298.02,0.0,0.0,42,Clouds,overcast clouds,2021-01-19 07:00:00,2256,NH-48 Mumbai-Pune
None,299.31,0.0,0.0,68,Clouds,broken clouds,2021-01-19 08:00:00,6723,SV Road
None,297.53,0.0,0.0,15,Clouds,broken clouds,2021-01-19 09:00:00,5132,Western Express Highway
Holi,297.89,0.0,0.0,68,Clouds,overcast clouds,2021-01-19 10:00:00,2990,Link Road
None,298.88,0.0,0.0,17,Clear,sky is clear,2021-01-19 11:00:00,3413,Western Express Highway
None,297.63,0.0,0.0,40,Clouds,overcast clouds,2021-01-19 12:00:00,3308,LBS Marg
None,296.5,16.46,0.0,27,Rain,moderate rain,2021-01-19 13:00:00,1310,Eastern Express Highway
None,297.53,0.0,0.0,87,Mist,mist,2021-01-19 14:00:00,3045,Jogeshwari-Vikhroli Link Road
None,296.42,0.0,0.0,16,Clear,sky is clear,2021-01-19 15:00:00,2902,Ghodbunder Road
None,299.37,0.0,0.0,21,Clouds,overcast clouds,2021-01-19 16:00:00,2789,Ghodbunder Road
None,298.68,0.0,0.0,57,Clouds,overcast clouds,2021-01-19 17:00:00,6465,SV Road
None,297.16,0.0,0.0,41,Mist,mist,2021-01-19 18:00:00,7120,Ghodbunder Road
None,299.54,0.0,0.0,49,Clear,sky is clear,2021-01-19 19:00:00,5984,Andheri-Kurla Road
None,298.32,0.0,0.0,67,Mist,mist,2021-01-19 20:00:00,7369,NH-48 Mumbai-Pune
None,298.31,0.0,0.0,38,Mist,mist,2021-01-19 21:00:00,2310,Western Express Highway
Holi,296.16,0.0,0.0,96,Mist,mist,2021-01-19 22:00:00,1400,NH-48 Mumbai-Pune
None,297.46,0.0,0.0,86,Clouds,overcast clouds,2021-01-19 23:00:00,3498,Eastern Express Highway
None,298.26,0.0,0.0,23,Clear,sky is clear,2021-01-20 00:00:00,676,Jogeshwari-Vikhroli Link Road
None,298.0,0.0,0.0,11,Mist,mist,2021-01-20 01:00:00,366,Western Express Highway
None,299.88,0.0,0.0,49,Clouds,broken clouds,2021-01-20 02:00:00,659,Jogeshwari-Vikhroli Link Road
None,296.24,0.0,0.0,74,Haze,haze,2021-01-20 03:00:00,753,Sion-Panvel Highway
None,297.23,0.0,0.0,89,Clouds,broken clouds,2021-01-20 04:00:00,429,Eastern Express Highway
None,296.57,0.0,0.0,17,Clouds,broken clouds,2021-01-20 05:00:00,3050,Ghodbunder Road
None,298.24,0.0,0.0,38,Clear,sky is clear,2021-01-20 06:00:00,1853,Link Road
None,297.94,0.0,0.0,16,Clear,sky is clear,2021-01-20 07:00:00,1680,Eastern Express Highway
None,298.98,0.0,0.0,38,Clouds,overcast clouds,2021-01-20 08:00:00,6606,Andheri-Kurla Road
None,299.01,13.55,0.0,89,Rain,moderate rain,2021-01-20 09:00:00,3655,Eastern Express Highway
None,299.33,0.0,0.0,63,Clear,sky is clear,2021-01-20 10:00:00,6484,Jogeshwari-Vikhroli Link Road
None,298.71,0.0,0.0,29,Haze,haze,2021-01-20 11:00:00,2798,NH-48 Mumbai-Pune
Republic Day,298.52,0.0,0.0,81,Clouds,overcast clouds,2021-01-20 12:00:00,760,Link Road
None,297.79,0.0,0.0,7,Clouds,broken clouds,2021-01-20 13:00:00,2800,Sion-Panvel Highway
None,296.71,0.0,0.0,1,Clouds,overcast clouds,2021-01-20 14:00:00,1710,Western Express Highway
Ganesh Chaturthi,296.63,0.0,0.0,54,Clouds,overcast clouds,2021-01-20 15:00:00,1671,Sion-Panvel Highway
None,298.62,0.0,0.0,8,Haze,haze,2021-01-20 16:00:00,3187,SV Road
None,296.13,0.0,0.0,32,Clear,sky is clear,2021-01-20 17:00:00,7166,LBS Marg
None,299.91,0.0,0.0,54,Haze,haze,2021-01-20 18:00:00,6570,SV Road
None,297.17,0.0,0.0,98,Mist,mist,2021-01-20 19:00:00,5991,Link Road
None,296.83,0.0,0.0,72,Clear,sky is clear,2021-01-20 20:00:00,6664,Eastern Express Highway
None,298.03,0.0,0.0,74,Clear,sky is clear,2021-01-20 21:00:00,1503,NH-48 Mumbai-Pune
None,298.75,0.0,0.0,8,Clear,sky is clear,2021-01-20 22:00:00,1731,Link Road
None,299.71,0.0,0.0,100,Clear,sky is clear,2021-01-20 23:00:00,2475,LBS Marg
None,298.79,0.0,0.0,16,Mist,mist,2021-01-21 00:00:00,672,Link Road
None,298.15,0.0,0.0,88,Clouds,overcast clouds,2021-01-21 01:00:00,361,Andheri-Kurla Road
None,297.34,16.19,0.0,22,Thunderstorm,thunderstorm with rain,2021-01-21 02:00:00,241,Andheri-Kurla Road
None,298.5,0.0,0.0,80,Haze,haze,2021-01-21 03:00:00,702,Jogeshwari-Vikhroli Link Road
None,296.85,0.0,0.0,20,Haze,haze,2021-01-21 04:00:00,368,NH-48 Mumbai-Pune
None,298.42,0.0,0.0,29,Clouds,broken clouds,2021-01-21 05:00:00,3397,Western Express Highway
None,297.57,0.0,0.0,82,Mist,mist,2021-01-21 06:00:00,2232,Western Express Highway
None,297.58,0.0,0.0,57,Clouds,broken clouds,2021-01-21 07:00:00,1555,SV Road
None,299.7,0.0,0.0,79,Haze,haze,2021-01-21 08:00:00,5187,Ghodbunder Road
None,297.53,0.0,0.0,94,Haze,haze,2021-01-21 09:00:00,5632,Sion-Panvel Highway
None,299.87,0.0,0.0,86,Mist,mist,2021-01-21 10:00:00,5888,LBS Marg
None,298.24,6.4,0.0,21,Rain,moderate rain,2021-01-21 11:00:00,2053,Jogeshwari-Vikhroli Link Road
None,297.9,14.65,0.0,38,Rain,light rain,2021-01-21 12:00:00,1254,Eastern Express Highway
None,296.59,0.0,0.0,48,Clouds,overcast clouds,2021-01-21 13:00:00,3283,Eastern Express Highway
None,297.58,0.0,0.0,31,Clouds,overcast clouds,2021-01-21 14:00:00,2398,Western Express Highway
Eid,296.64,0.0,0.0,49,Haze,haze,2021-01-21 15:00:00,1734,Western Express Highway
None,299.67,0.0,0.0,9,Clouds,broken clouds,2021-01-21 16:00:00,2940,NH-48 Mumbai-Pune
None,297.92,0.0,0.0,36,Haze,haze,2021-01-21 17:00:00,7470,Link Road
None,299.13,0.0,0.0,100,Haze,haze,2021-01-21 18:00:00,6052,LBS Marg
None,296.68,0.0,0.0,22,Clear,sky is clear,2021-01-21 19:00:00,6688,Jogeshwari-Vikhroli Link Road
None,299.08,0.0,0.0,17,Clear,sky is clear,2021-01-21 20:00:00,5592,Ghodbunder Road
None,297.71,0.0,0.0,91,Clouds,overcast clouds,2021-01-21 21:00:00,2445,Ghodbunder Road
Dussehra,297.79,0.0,0.0,84,Clouds,overcast clouds,2021-01-21 22:00:00,825,Ghodbunder Road
None,298.33,0.0,0.0,52,Clear,sky is clear,2021-01-21 23:00:00,1863,Eastern Express Highway
None,299.39,0.0,0.0,92,Clear,sky is clear,2021-01-22 00:00:00,772,Western Express Highway
None,297.7,0.0,0.0,18,Clouds,broken clouds,2021-01-22 01:00:00,602,Ghodbunder Road
None,298.01,0.0,0.0,3,Clear,sky is clear,2021-01-22 02:00:00,482,LBS Marg
Diwali,297.84,0.0,0.0,44,Haze,haze,2021-01-22 03:00:00,199,NH-48 Mumbai-Pune
None,298.52,0.0,0.0,94,Mist,mist,2021-01-22 04:00:00,271,SV Road
None,299.72,5.26,0.0,16,Rain,moderate rain,2021-01-22 05:00:00,2526,Jogeshwari-Vikhroli Link Road
None,297.68,0.0,0.0,98,Haze,haze,2021-01-22 06:00:00,2360,Eastern Express Highway
None,299.78,0.0,0.0,2,Clouds,broken clouds,2021-01-22 07:00:00,2858,LBS Marg
None,296.96,0.0,0.0,3,Haze,haze,2021-01-22 08:00:00,6792,Sion-Panvel Highway
None,296.29,0.0,0.0,75,Mist,mist,2021-01-22 09:00:00,5063,Link Road
None,299.75,0.0,0.0,46,Clouds,broken clouds,2021-01-22 10:00:00,5166,Eastern Express Highway
None,298.35,7.19,0.0,53,Thunderstorm,thunderstorm with rain,2021-01-22 11:00:00,2225,Ghodbunder Road
None,299.36,0.0,0.0,37,Clouds,broken clouds,2021-01-22 12:00:00,2195,Western Express Highway
None,299.4,0.0,0.0,100,Clouds,overcast clouds,2021-01-22 13:00:00,3000,Western Express Highway
None,297.6,0.0,0.0,1,Haze,haze,2021-01-22 14:00:00,1590,Ghodbunder Road
None,298.31,0.0,0.0,27,Clouds,overcast clouds,2021-01-22 15:00:00,1674,Ghodbunder Road
None,297.35,0.0,0.0,31,Mist,mist,2021-01-22 16:00:00,3192,SV Road
None,297.96,0.0,0.0,52,Clear,sky is clear,2021-01-22 17:00:00,6648,Link Road
None,299.88,0.0,0.0,68,Clouds,broken clouds,2021-01-22 18:00:00,7149,LBS Marg
None,299.51,0.0,0.0,64,Mist,mist,2021-01-22 19:00:00,6779,SV Road
None,299.44,0.0,0.0,91,Clear,sky is clear,2021-01-22 20:00:00,6498,Eastern Express Highway
None,299.96,0.0,0.0,89,Mist,mist,2021-01-22 21:00:00,3144,Link Road
None,296.35,0.0,0.0,30,Clouds,overcast clouds,2021-01-22 22:00:00,3442,Sion-Panvel Highway
None,297.51,0.0,0.0,36,Clouds,overcast clouds,2021-01-22 23:00:00,2455,Andheri-Kurla Road
None,298.8,0.0,0.0,37,Clouds,broken clouds,2021-01-23 00:00:00,338,Link Road
None,298.19,0.0,0.0,50,Clouds,overcast clouds,2021-01-23 01:00:00,155,Eastern Express Highway
None,299.07,0.0,0.0,71,Haze,haze,2021-01-23 02:00:00,101,Link Road
None,298.39,0.0,0.0,47,Clear,sky is clear,2021-01-23 03:00:00,319,Jogeshwari-Vikhroli Link Road
Holi,297.67,0.0,0.0,60,Clear,sky is clear,2021-01-23 04:00:00,1192,LBS Marg
None,299.8,0.0,0.0,36,Clear,sky is clear,2021-01-23 05:00:00,1465,Jogeshwari-Vikhroli Link Road
None,296.07,0.0,0.0,92,Mist,mist,2021-01-23 06:00:00,2225,Jogeshwari-Vikhroli Link Road
None,297.99,0.0,0.0,63,Clouds,broken clouds,2021-01-23 07:00:00,2687,Eastern Express Highway
None,298.35,0.0,0.0,74,Mist,mist,2021-01-23 08:00:00,2628,SV Road
None,299.13,0.0,0.0,37,Haze,haze,2021-01-23 09:00:00,1643,Link Road
None,298.22,0.0,0.0,68,Mist,mist,2021-01-23 10:00:00,1867,Ghodbunder Road
None,298.25,0.0,0.0,88,Clouds,broken clouds,2021-01-23 11:00:00,4807,Link Road
None,298.09,0.0,0.0,47,Clouds,overcast clouds,2021-01-23 12:00:00,3724,NH-48 Mumbai-Pune
None,299.99,0.0,0.0,25,Haze,haze,2021-01-23 13:00:00,3701,Eastern Express Highway
Dussehra,298.53,0.0,0.0,76,Mist,mist,2021-01-23 14:00:00,2042,LBS Marg
None,296.32,0.0,0.0,24,Clear,sky is clear,2021-01-23 15:00:00,2617,LBS Marg
None,298.51,0.0,0.0,51,Haze,haze,2021-01-23 16:00:00,1807,Eastern Express Highway
None,298.84,0.0,0.0,99,Clouds,overcast clouds,2021-01-23 17:00:00,2990,Sion-Panvel Highway
None,299.08,0.0,0.0,66,Haze,haze,2021-01-23 18:00:00,1750,Link Road
None,298.33,0.0,0.0,13,Haze,haze,2021-01-23 19:00:00,2380,Eastern Express Highway
None,299.74,0.0,0.0,34,Clouds,broken clouds,2021-01-23 20:00:00,1220,Link Road
None,299.94,0.0,0.0,56,Mist,mist,2021-01-23 21:00:00,1232,SV Road
None,296.35,0.0,0.0,27,Haze,haze,2021-01-23 22:00:00,2681,Andheri-Kurla Road
None,297.12,0.0,0.0,15,Clouds,broken clouds,2021-01-23 23:00:00,2815,Eastern Express Highway
None,297.53,0.0,0.0,55,Clouds,broken clouds,2021-01-24 00:00:00,314,NH-48 Mumbai-Pune
Dussehra,299.69,0.0,0.0,100,Haze,haze,2021-01-24 01:00:00,104,Sion-Panvel Highway
Eid,296.7,0.0,0.0,26,Haze,haze,2021-01-24 02:00:00,66,Sion-Panvel Highway
None,298.26,0.0,0.0,38,Clouds,broken clouds,2021-01-24 03:00:00,356,NH-48 Mumbai-Pune
None,299.78,0.0,0.0,5,Clear,sky is clear,2021-01-24 04:00:00,2409,Ghodbunder Road
Dussehra,298.46,0.0,0.0,15,Haze,haze,2021-01-24 05:00:00,1098,Link Road
None,296.35,0.0,0.0,1,Haze,haze,2021-01-24 06:00:00,2692,NH-48 Mumbai-Pune
None,299.79,0.0,0.0,95,Mist,mist,2021-01-24 07:00:00,1599,SV Road
None,296.31,0.0,0.0,49,Clouds,overcast clouds,2021-01-24 08:00:00,1719,Eastern Express Highway
None,296.17,0.0,0.0,44,Haze,haze,2021-01-24 09:00:00,1679,Ghodbunder Road
None,299.62,0.0,0.0,41,Clouds,overcast clouds,2021-01-24 10:00:00,2810,Ghodbunder Road
None,297.6,0.0,0.0,79,Clouds,overcast clouds,2021-01-24 11:00:00,4765,LBS Marg
None,296.5,0.0,0.0,2,Clear,sky is clear,2021-01-24 12:00:00,4476,SV Road
None,298.72,0.0,0.0,39,Haze,haze,2021-01-24 13:00:00,3557,Andheri-Kurla Road
Independence Day,296.54,0.0,0.0,84,Mist,mist,2021-01-24 14:00:00,2441,Sion-Panvel Highway
Holi,297.14,0.0,0.0,93,Haze,haze,2021-01-24 15:00:00,1368,Jogeshwari-Vikhroli Link Road
None,299.69,0.0,0.0,3,Haze,haze,2021-01-24 16:00:00,1855,Link Road
None,298.1,0.0,0.0,84,Clear,sky is clear,2021-01-24 17:00:00,1247,Ghodbunder Road
None,299.2,0.0,0.0,15,Clouds,broken clouds,2021-01-24 18:00:00,1990,Link Road
None,296.43,0.0,0.0,49,Clouds,overcast clouds,2021-01-24 19:00:00,1462,Ghodbunder Road
None,299.92,0.0,0.0,77,Clouds,overcast clouds,2021-01-24 20:00:00,2531,Western Express Highway
None,298.97,0.0,0.0,52,Clear,sky is clear,2021-01-24 21:00:00,2117,SV Road
None,299.27,0.0,0.0,54,Clouds,broken clouds,2021-01-24 22:00:00,1342,LBS Marg
None,299.05,0.0,0.0,69,Clear,sky is clear,2021-01-24 23:00:00,2402,Eastern Express Highway
None,296.11,0.0,0.0,90,Clear,sky is clear,2021-01-25 00:00:00,784,Western Express Highway
None,299.71,0.0,0.0,73,Mist,mist,2021-01-25 01:00:00,398,Ghodbunder Road
None,299.57,0.0,0.0,88,Clear,sky is clear,2021-01-25 02:00:00,771,Western Express Highway
Dussehra,296.58,0.0,0.0,1,Clouds,overcast clouds,2021-01-25 03:00:00,390,Jogeshwari-Vikhroli Link Road
None,298.76,0.0,0.0,39,Clouds,broken clouds,2021-01-25 04:00:00,678,Eastern Express Highway
None,299.29,0.0,0.0,11,Haze,haze,2021-01-25 05:00:00,2315,NH-48 Mumbai-Pune
Holi,296.74,0.0,0.0,74,Clouds,broken clouds,2021-01-25 06:00:00,1132,NH-48 Mumbai-Pune
None,296.04,0.0,0.0,61,Mist,mist,2021-01-25 07:00:00,1581,Eastern Express Highway
None,299.06,0.0,0.0,50,Clear,sky is clear,2021-01-25 08:00:00,4518,Ghodbunder Road
None,299.89,0.0,0.0,85,Haze,haze,2021-01-25 09:00:00,5859,Western Express Highway
None,298.64,0.0,0.0,28,Mist,mist,2021-01-25 10:00:00,5376,Ghodbunder Road
None,299.72,0.0,0.0,34,Clear,sky is clear,2021-01-25 11:00:00,1679,Ghodbunder Road
None,297.58,0.0,0.0,76,Clouds,broken clouds,2021-01-25 12:00:00,3429,NH-48 Mumbai-Pune
Ganesh Chaturthi,296.97,0.0,0.0,11,Clear,sky is clear,2021-01-25 13:00:00,1349,SV Road
None,296.25,0.0,0.0,29,Haze,haze,2021-01-25 14:00:00,2398,Ghodbunder Road
Diwali,299.51,0.0,0.0,62,Haze,haze,2021-01-25 15:00:00,1031,LBS Marg
None,296.43,0.0,0.0,93,Clouds,overcast clouds,2021-01-25 16:00:00,3467,Sion-Panvel Highway
Independence Day,299.39,0.0,0.0,12,Clear,sky is clear,2021-01-25 17:00:00,3224,NH-48 Mumbai-Pune
None,299.22,0.0,0.0,80,Mist,mist,2021-01-25 18:00:00,5742,LBS Marg
None,297.06,0.0,0.0,32,Clouds,overcast clouds,2021-01-25 19:00:00,5112,Andheri-Kurla Road
None,298.87,0.0,0.0,44,Clear,sky is clear,2021-01-25 20:00:00,5524,LBS Marg
None,296.54,0.0,0.0,49,Haze,haze,2021-01-25 21:00:00,3177,Andheri-Kurla Road
Independence Day,298.16,0.0,0.0,95,Clouds,broken clouds,2021-01-25 22:00:00,1106,LBS Marg
None,299.21,0.0,0.0,15,Mist,mist,2021-01-25 23:00:00,3148,LBS Marg
None,296.3,0.0,0.0,21,Haze,haze,2021-01-26 00:00:00,262,Link Road
None,299.12,0.0,0.0,7,Clouds,broken clouds,2021-01-26 01:00:00,765,Western Express Highway
None,297.66,0.0,0.0,65,Haze,haze,2021-01-26 02:00:00,313,Jogeshwari-Vikhroli Link Road
None,296.8,0.0,0.0,91,Mist,mist,2021-01-26 03:00:00,353,Sion-Panvel Highway
Dussehra,299.93,0.0,0.0,88,Clear,sky is clear,2021-01-26 04:00:00,130,Jogeshwari-Vikhroli Link Road
None,298.99,0.0,0.0,98,Mist,mist,2021-01-26 05:00:00,2147,LBS Marg
None,297.91,0.0,0.0,61,Clouds,broken clouds,2021-01-26 06:00:00,1821,NH-48 Mumbai-Pune
None,298.41,0.0,0.0,95,Haze,haze,2021-01-26 07:00:00,2601,NH-48 Mumbai-Pune
None,299.03,0.0,0.0,8,Clear,sky is clear,2021-01-26 08:00:00,4851,LBS Marg
None,298.6,0.0,0.0,23,Clear,sky is clear,2021-01-26 09:00:00,6068,Eastern Express Highway
None,297.96,0.0,0.0,23,Haze,haze,2021-01-26 10:00:00,5118,Western Express Highway
None,296.58,0.0,0.0,100,Clear,sky is clear,2021-01-26 11:00:00,1699,LBS Marg
None,296.07,0.0,0.0,26,Mist,mist,2021-01-26 12:00:00,3065,Western Express Highway
None,299.14,0.0,0.0,38,Clear,sky is clear,2021-01-26 13:00:00,3214,Eastern Express Highway
None,298.31,0.0,0.0,8,Clouds,overcast clouds,2021-01-26 14:00:00,1685,Sion-Panvel Highway
None,298.71,0.0,0.0,76,Mist,mist,2021-01-26 15:00:00,2486,Western Express Highway
None,299.29,0.0,0.0,59,Mist,mist,2021-01-26 16:00:00,2563,Ghodbunder Road
None,297.89,0.0,0.0,59,Haze,haze,2021-01-26 17:00:00,6239,Western Express Highway
None,296.56,0.0,0.0,85,Haze,haze,2021-01-26 18:00:00,7406,Western Express Highway
None,296.03,0.0,0.0,86,Haze,haze,2021-01-26 19:00:00,6748,NH-48 Mumbai-Pune
None,297.13,0.0,0.0,94,Haze,haze,2021-01-26 20:00:00,7170,Jogeshwari-Vikhroli Link Road
None,299.13,0.0,0.0,98,Clouds,broken clouds,2021-01-26 21:00:00,1885,Eastern Express Highway
None,299.66,0.0,0.0,8,Clouds,overcast clouds,2021-01-26 22:00:00,2784,Jogeshwari-Vikhroli Link Road
None,298.59,0.0,0.0,89,Clouds,overcast clouds,2021-01-26 23:00:00,2234,NH-48 Mumbai-Pune
None,297.01,0.0,0.0,26,Clouds,broken clouds,2021-01-27 00:00:00,379,Western Express Highway
None,297.49,0.0,0.0,46,Mist,mist,2021-01-27 01:00:00,209,Eastern Express Highway
None,298.1,0.0,0.0,56,Clear,sky is clear,2021-01-27 02:00:00,735,Western Express Highway
None,298.66,0.0,0.0,31,Clouds,overcast clouds,2021-01-27 03:00:00,643,NH-48 Mumbai-Pune
None,297.15,0.0,0.0,71,Clear,sky is clear,2021-01-27 04:00:00,546,LBS Marg
None,297.0,0.0,0.0,42,Haze,haze,2021-01-27 05:00:00,3053,Ghodbunder Road
None,299.95,0.0,0.0,55,Haze,haze,2021-01-27 06:00:00,1888,SV Road
None,296.52,0.0,0.0,91,Clear,sky is clear,2021-01-27 07:00:00,3124,Eastern Express Highway
None,297.71,0.0,0.0,66,Mist,mist,2021-01-27 08:00:00,5546,Jogeshwari-Vikhroli Link Road
Christmas,299.12,0.0,0.0,98,Mist,mist,2021-01-27 09:00:00,3108,Eastern Express Highway
None,298.24,0.0,0.0,86,Clouds,overcast clouds,2021-01-27 10:00:00,5677,Link Road
None,298.46,0.0,0.0,63,Clear,sky is clear,2021-01-27 11:00:00,3351,Andheri-Kurla Road
None,297.11,0.0,0.0,36,Haze,haze,2021-01-27 12:00:00,1988,LBS Marg
None,299.0,0.0,0.0,8,Haze,haze,2021-01-27 13:00:00,1528,NH-48 Mumbai-Pune
None,296.46,0.0,0.0,37,Mist,mist,2021-01-27 14:00:00,1830,SV Road
None,297.08,0.0,0.0,15,Haze,haze,2021-01-27 15:00:00,2283,Western Express Highway
None,298.86,0.0,0.0,62,Clouds,overcast clouds,2021-01-27 16:00:00,1550,NH-48 Mumbai-Pune
None,299.08,0.0,0.0,43,Clouds,broken clouds,2021-01-27 17:00:00,7293,NH-48 Mumbai-Pune
None,296.82,0.0,0.0,42,Clouds,broken clouds,2021-01-27 18:00:00,5464,SV Road
None,296.94,0.0,0.0,95,Haze,haze,2021-01-27 19:00:00,5804,Andheri-Kurla Road
None,296.53,0.0,0.0,72,Haze,haze,2021-01-27 20:00:00,5505,SV Road
None,297.67,0.0,0.0,24,Mist,mist,2021-01-27 21:00:00,3163,Jogeshwari-Vikhroli Link Road
None,299.3,0.0,0.0,97,Clouds,broken clouds,2021-01-27 22:00:00,3392,Sion-Panvel Highway
None,298.25,0.0,0.0,64,Clear,sky is clear,2021-01-27 23:00:00,1790,Andheri-Kurla Road
None,297.86,0.0,0.0,92,Haze,haze,2021-01-28 00:00:00,626,SV Road
None,297.13,0.0,0.0,76,Clouds,broken clouds,2021-01-28 01:00:00,733,LBS Marg
None,297.04,0.0,0.0,62,Clouds,overcast clouds,2021-01-28 02:00:00,611,NH-48 Mumbai-Pune
None,297.2,0.0,0.0,39,Clouds,overcast clouds,2021-01-28 03:00:00,730,Link Road
None,299.82,0.0,0.0,19,Clouds,overcast clouds,2021-01-28 04:00:00,727,LBS Marg
Republic Day,296.76,0.0,0.0,80,Clear,sky is clear,2021-01-28 05:00:00,825,Western Express Highway
None,296.39,0.0,0.0,62,Mist,mist,2021-01-28 06:00:00,2662,Sion-Panvel Highway
None,298.17,0.0,0.0,21,Clear,sky is clear,2021-01-28 07:00:00,3159,Western Express Highway
None,297.42,0.0,0.0,57,Clouds,overcast clouds,2021-01-28 08:00:00,5331,LBS Marg
None,298.15,0.0,0.0,93,Haze,haze,2021-01-28 09:00:00,6259,Ghodbunder Road
None,296.28,0.0,0.0,98,Clouds,broken clouds,2021-01-28 10:00:00,5608,Link Road
Independence Day,299.9,0.0,0.0,42,Mist,mist,2021-01-28 11:00:00,1550,Western Express Highway
None,299.86,0.0,0.0,65,Clear,sky is clear,2021-01-28 12:00:00,2106,Western Express Highway
None,298.58,0.0,0.0,45,Clouds,broken clouds,2021-01-28 13:00:00,2549,Eastern Express Highway
None,299.14,0.0,0.0,37,Haze,haze,2021-01-28 14:00:00,1873,Sion-Panvel Highway
None,296.66,0.0,0.0,52,Clouds,overcast clouds,2021-01-28 15:00:00,3182,Sion-Panvel Highway
None,299.83,0.0,0.0,23,Clear,sky is clear,2021-01-28 16:00:00,3284,LBS Marg
None,299.6,0.0,0.0,80,Haze,haze,2021-01-28 17:00:00,5432,LBS Marg
None,296.47,0.0,0.0,73,Mist,mist,2021-01-28 18:00:00,6321,Western Express Highway
None,296.3,0.0,0.0,78,Clear,sky is clear,2021-01-28 19:00:00,5358,Ghodbunder Road
None,297.06,0.0,0.0,53,Mist,mist,2021-01-28 20:00:00,6544,SV Road
None,296.56,0.0,0.0,4,Clouds,broken clouds,2021-01-28 21:00:00,2681,Jogeshwari-Vikhroli Link Road
Republic Day,298.96,0.0,0.0,51,Haze,haze,2021-01-28 22:00:00,1094,Ghodbunder Road
None,298.9,0.0,0.0,35,Haze,haze,2021-01-28 23:00:00,2750,LBS Marg
None,297.3,0.0,0.0,61,Clouds,broken clouds,2021-01-29 00:00:00,210,Sion-Panvel Highway
